Id,track_id,artists,album_name,track_name,track_genre,duration_ms,mode,tempo,popularity,key,loudness,explicit,time_signature,danceability,energy,valence,acousticness,instrumentalness,speechiness,liveness
62035,0hyklxPQEAkEE7TmW6fneb,Norah Jones,Christmas Best Hits 2022,Christmas Calling (Jolly Jones),j-pop,200461,1,143.912,0,8,-6.296,False,4,0.43,0.543,0.354,0.463,5.23E-4,0.0367,0.0928
62036,4tAFgTwOs5mVJthAx3eMck,Norah Jones,Holidays Are Coming,Christmas Don't Be Late,j-pop,160293,1,66.785,0,10,-6.941,False,4,0.497,0.374,0.235,0.751,5.82E-5,0.028,0.118
62037,0PImsyxnQ3H1P3yZRSRfv9,Norah Jones,Santa Claus Is Coming To Town,Christmas Calling (Jolly Jones),j-pop,200461,1,143.912,0,8,-6.296,False,4,0.43,0.543,0.354,0.463,5.23E-4,0.0367,0.0928
62038,4b2jsFgwiua3iomixuDbJk,Norah Jones,A Merry Modern Christmas,The Christmas Waltz,j-pop,197866,1,175.2,0,5,-6.538,False,3,0.475,0.347,0.285,0.776,1.2E-4,0.213,0.113
62039,6DBvBUP5xAytSocaBr05vD,Norah Jones,All I Want For Christmas Is You,Wintertime,j-pop,228234,1,183.468,0,0,-12.519,False,4,0.525,0.205,0.207,0.84,0.0213,0.0457,0.114
62040,2YujY0AUbWO6f6gyyf6pXI,Norah Jones,Christmas Best Hits 2022,Wintertime,j-pop,228234,1,183.468,0,0,-12.519,False,4,0.525,0.205,0.207,0.84,0.0213,0.0457,0.114
62041,5eiNZ6Bta9NSU5AJ2Gfsd4,Norah Jones,Santa Claus Is Coming To Town,Wintertime,j-pop,228234,1,183.468,0,0,-12.519,False,4,0.525,0.205,0.207,0.84,0.0213,0.0457,0.114
62042,2KKsgm1YQKWC1fpPqz3dU4,Norah Jones,World's Best Christmas Playlist,Christmas Don't Be Late,j-pop,160293,1,66.785,0,10,-6.941,False,4,0.497,0.374,0.235,0.751,5.82E-5,0.028,0.118
62043,7bdROC1GostP0gWqEP8P2h,Norah Jones,Christmas Dinner,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,j-pop,192420,1,93.777,0,0,-20.033,False,3,0.473,0.068,0.262,0.892,0.00216,0.0315,0.105
62044,7Krx6Hsh1pC1gpfkKaV51q,Norah Jones,All I Want For Christmas Is You,Christmas Don't Be Late,j-pop,160293,1,66.785,0,10,-6.941,False,4,0.497,0.374,0.235,0.751,5.82E-5,0.028,0.118
62045,0bCs8cnCjM38ZB01jCGOFG,Norah Jones,Christmas Best Hits 2022,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,j-pop,192420,1,93.777,0,0,-20.033,False,3,0.473,0.068,0.262,0.892,0.00216,0.0315,0.105
62046,6ZMx2iR4mBPKDXThxyUWFI,Norah Jones,Christmas Best Hits 2022,Christmas Don't Be Late,j-pop,160293,1,66.785,0,10,-6.941,False,4,0.497,0.374,0.235,0.751,5.82E-5,0.028,0.118
62047,0dDiL61IhX9p8e5hjsuiK7,Norah Jones,All I Want For Christmas Is You,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,j-pop,192420,1,93.777,0,0,-20.033,False,3,0.473,0.068,0.262,0.892,0.00216,0.0315,0.105
62048,1xUuWDvTOwwhaj8CCLunhs,Norah Jones,Lonely Christmas 2022,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,j-pop,192420,1,93.777,0,0,-20.033,False,3,0.473,0.068,0.262,0.892,0.00216,0.0315,0.105
62049,2YJ7Y1oJO1O9w4qnxoJWmK,Norah Jones,Santa Claus Is Coming To Town,Christmas Don't Be Late,j-pop,160293,1,66.785,0,10,-6.941,False,4,0.497,0.374,0.235,0.751,5.82E-5,0.028,0.118
62050,3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,KICK BACK,j-pop,193495,1,101.921,83,1,-5.17,False,4,0.577,0.941,0.292,0.00207,3.36E-6,0.105,0.0891
62051,6MCjmGYlw6mQVWRFVgBRvB,YOASOBI,THE BOOK,夜に駆ける,j-pop,258838,1,130.025,75,8,-5.287,False,4,0.663,0.871,0.826,0.00299,1.8E-6,0.03,0.337
62052,5j5a0uWJly5tOvBZiFJbxA,Norah Jones,ZEN 2022,And Then There Was You,j-pop,185586,1,84.608,0,10,-20.204,False,3,0.471,0.0845,0.149,0.956,0.147,0.0305,0.0825
62053,429MLoev9mkgxvv3CJe0co,Norah Jones,Christmas 2022,I Dream Of Christmas,j-pop,203906,1,107.566,0,6,-6.215,False,4,0.409,0.71,0.376,0.15,0.285,0.0398,0.171
62054,5uNnGViAuZIkoUhVwmFWlr,Norah Jones,Coffee Break,Shoot The Moon,j-pop,237173,1,74.031,1,0,-12.436,False,4,0.573,0.265,0.425,0.903,0.00152,0.027,0.094
62055,4j4Gj9DGGf3z5XeoG7otgM,Norah Jones,Rock Christmas 2022 - The Very Best Of,I Dream Of Christmas,j-pop,203906,1,107.566,0,6,-6.215,False,4,0.409,0.71,0.376,0.15,0.285,0.0398,0.171
62056,0Rs16msoj79XTObU9iEIqd,Norah Jones,JULMYS,December,j-pop,185680,1,143.778,0,4,-12.817,False,4,0.414,0.131,0.112,0.934,7.88E-5,0.0347,0.11
62057,4hCepaOhXXxm3XTqHvPDJr,Norah Jones,Christmas Dinner 2022,I Dream Of Christmas,j-pop,203906,1,107.566,0,6,-6.215,False,4,0.409,0.71,0.376,0.15,0.285,0.0398,0.171
62058,5lCZRY69UnWKdApn7kmpfG,Norah Jones,Christmas 2022,Wintertime,j-pop,228234,1,183.468,0,0,-12.519,False,4,0.525,0.205,0.207,0.84,0.0213,0.0457,0.114
62059,0D3VbWMK9GhdajZbbqRdqp,Norah Jones,Jingle Bell Rock 2022,Wintertime,j-pop,228234,1,183.468,1,0,-12.519,False,4,0.525,0.205,0.207,0.84,0.0213,0.0457,0.114
62060,77iEIVtfiVS10SfWevtuIY,Norah Jones,Christmas Songs 2022,Wintertime,j-pop,228234,1,183.468,0,0,-12.519,False,4,0.525,0.205,0.207,0.84,0.0213,0.0457,0.114
62061,3QQjfFpoCa8qIDXfg8DaBQ,Norah Jones,Desayuno en calma,Come Away With Me,j-pop,197453,1,80.567,0,0,-13.818,False,4,0.354,0.126,0.17,0.87,0,0.0323,0.151
62062,3siiSoWFWuwTOERUPAAvCY,Norah Jones,JULPYNTA,December,j-pop,185680,1,143.778,0,4,-12.817,False,4,0.414,0.131,0.112,0.934,7.88E-5,0.0347,0.11
62063,1yXt5zzy2Gcf9IhlepvfGh,Norah Jones,Best Christmas Songs 2022 | For under the Mistletoe,Christmas Calling (Jolly Jones),j-pop,200461,1,143.912,0,8,-6.296,False,4,0.43,0.543,0.354,0.463,5.23E-4,0.0367,0.0928
62064,53oBTbL9t13HAyxN12PDng,Norah Jones,Rock Christmas 2022 - The Very Best Of,Christmas Calling (Jolly Jones),j-pop,200461,1,143.912,0,8,-6.296,False,4,0.43,0.543,0.354,0.463,5.23E-4,0.0367,0.0928
62065,13Cl3XIn5yPJwbVilbRPNb,Norah Jones,Holiday Favorites 2022,Christmas Calling (Jolly Jones),j-pop,200461,1,143.912,0,8,-6.296,False,4,0.43,0.543,0.354,0.463,5.23E-4,0.0367,0.0928
62066,4i4yd6kbdea6vJdTa516dk,Norah Jones,Holiday Tunes 2022,Christmas Calling (Jolly Jones),j-pop,200461,1,143.912,0,8,-6.296,False,4,0.43,0.543,0.354,0.463,5.23E-4,0.0367,0.0928
62067,6lmmKOEjpbMr7RfC78PJvR,Norah Jones,Christmas 2022,Christmas Calling (Jolly Jones),j-pop,200461,1,143.912,0,8,-6.296,False,4,0.43,0.543,0.354,0.463,5.23E-4,0.0367,0.0928
62068,356quoF2TOeYPEd31QYaSb,Norah Jones,Christmas Dinner 2022,Christmas Calling (Jolly Jones),j-pop,200461,1,143.912,0,8,-6.296,False,4,0.43,0.543,0.354,0.463,5.23E-4,0.0367,0.0928
62069,6Nn4pKqCL0m9bWQL2zdXf8,Norah Jones,Rock Christmas 2022 - The Very Best Of,Christmas Don't Be Late,j-pop,160293,1,66.377,0,5,-6.953,False,4,0.464,0.356,0.265,0.708,7.76E-5,0.03,0.108
62070,1R8nyQttVCp1hGDQbaBpwY,Norah Jones,Christmas Best Hits 2022,I Dream Of Christmas,j-pop,203906,1,107.552,0,6,-6.238,False,4,0.614,0.699,0.431,0.14,0.252,0.0315,0.115
62071,0pfvIu8AKvwEtd88Qvse8p,Norah Jones,All I Want For Christmas Is You,I Dream Of Christmas,j-pop,203906,1,107.552,0,6,-6.238,False,4,0.614,0.699,0.431,0.14,0.252,0.0315,0.115
62072,60cgjLoKezdGBRJN7gRMzw,Norah Jones,All I want For Christmas Is Music,Christmas Calling (Jolly Jones),j-pop,200461,1,143.912,0,8,-6.296,False,4,0.43,0.543,0.354,0.463,5.23E-4,0.0367,0.0928
62073,24Ccvo6GDMJZKqHtFs954n,Norah Jones,Christmas Dinner,Christmas Calling (Jolly Jones),j-pop,200461,1,143.912,0,8,-6.296,False,4,0.43,0.543,0.354,0.463,5.23E-4,0.0367,0.0928
62074,1NAvb7rxR26xGIC9jthaEu,Norah Jones,Un tecito y a mimir,The Nearness Of You,j-pop,189906,1,166.882,0,0,-16.173,False,3,0.388,0.0378,0.205,0.979,2.1E-4,0.045,0.0947
62075,4EkUrEYfuH6rycfOg9zeYS,Norah Jones,Jingle Bell Rock 2022,I Dream Of Christmas,j-pop,203906,1,107.566,0,6,-6.215,False,4,0.409,0.71,0.376,0.15,0.285,0.0398,0.171
62076,6NKNayk2utB9a7Lv1x7Y1A,Norah Jones,Jingle Bell Rock 2022,Christmas Calling (Jolly Jones),j-pop,200461,1,143.912,0,8,-6.296,False,4,0.43,0.543,0.354,0.463,5.23E-4,0.0367,0.0928
62077,2iYOGj0lCH9yWOlVNmh4Xu,Norah Jones,Christmas 2022,Christmas Don't Be Late,j-pop,160293,1,66.377,0,5,-6.953,False,4,0.464,0.356,0.265,0.708,7.76E-5,0.03,0.108
62078,4yzE8wAu3EvPEVCnRoJAb1,Norah Jones,Holiday Anthems 2022,Christmas Don't Be Late,j-pop,160293,1,66.377,0,5,-6.953,False,4,0.464,0.356,0.265,0.708,7.76E-5,0.03,0.108
62079,6JcWanfC5bkTQy4iXbeFKL,Norah Jones,Alternative Christmas 2022,I Dream Of Christmas,j-pop,203906,1,107.552,0,6,-6.238,False,4,0.614,0.699,0.431,0.14,0.252,0.0315,0.115
62080,6MjQxUVloSCCLmnJgVQ0A2,Norah Jones,Santa Claus Is Coming To Town,I Dream Of Christmas,j-pop,203906,1,107.552,0,6,-6.238,False,4,0.614,0.699,0.431,0.14,0.252,0.0315,0.115
62081,5QIxA1EalEnhkKHxg9qAg8,Norah Jones,Calm Christmas,December,j-pop,185680,1,143.778,0,4,-12.817,False,4,0.414,0.131,0.112,0.934,7.88E-5,0.0347,0.11
62082,127PerKvmbU6uTddgKjLJg,Norah Jones,Chill Christmas Dinner,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,j-pop,192420,1,93.777,0,0,-20.033,False,3,0.473,0.068,0.262,0.892,0.00216,0.0315,0.105
62083,6pbhLLm1pujzVKaVVaPSIQ,Norah Jones,Weihnachten Musik,Blue Christmas,j-pop,204826,1,66.72,0,0,-10.566,False,4,0.536,0.163,0.233,0.695,2.39E-4,0.0349,0.126
62084,7GAuCTio7iNylO0JZY4nda,Norah Jones,Weihnachtssongs,Blue Christmas,j-pop,204826,1,66.72,0,0,-10.566,False,4,0.536,0.163,0.233,0.695,2.39E-4,0.0349,0.126
62085,68oZTWrQDccWDf4y9UpBXk,Norah Jones,Slow Christmas Songs 2022,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,j-pop,192420,1,93.777,0,0,-20.033,False,3,0.473,0.068,0.262,0.892,0.00216,0.0315,0.105
62086,1Jw2m5Qdqk0EG94UjSrmmG,Norah Jones,Weihnachtslieder 2022,Christmas Calling (Jolly Jones),j-pop,200461,1,143.912,0,8,-6.296,False,4,0.43,0.543,0.354,0.463,5.23E-4,0.0367,0.0928
62087,1zT20Rgscp6BAqMhMMFFtV,Norah Jones,Christmas Day Chill,December,j-pop,185680,1,143.778,0,4,-12.817,False,4,0.414,0.131,0.112,0.934,7.88E-5,0.0347,0.11
62088,7ad7ylxNmPqxmS8SJYEUeJ,Norah Jones,Calm Christmas,Peace - First Sessions Demo,j-pop,233173,1,80.349,0,10,-17.252,False,3,0.46,0.0414,0.056,0.978,3.5E-4,0.0414,0.108
62089,7FWvBjQqt9DEDilkq18Mv9,Norah Jones,All I want For Christmas Is Music,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,j-pop,192420,1,93.777,0,0,-20.033,False,3,0.473,0.068,0.262,0.892,0.00216,0.0315,0.105
62090,68GZkt7raDog1o6f0ytxe0,Norah Jones,pov: you bake cookies,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,j-pop,192420,1,93.777,0,0,-20.033,False,3,0.473,0.068,0.262,0.892,0.00216,0.0315,0.105
62091,1QSituq8TP7S5aJvdzwYcP,Norah Jones,Christmas Vibes But Not Christmas Songs,Wintertime,j-pop,228234,1,183.468,0,0,-12.519,False,4,0.525,0.205,0.207,0.84,0.0213,0.0457,0.114
62092,5UImaIPLsLI79H2jfPk8IF,Norah Jones,Alternative Christmas 2022,Wintertime,j-pop,228234,1,183.468,0,0,-12.519,False,4,0.525,0.205,0.207,0.84,0.0213,0.0457,0.114
62093,1CNUT80xAt39lPKgSJEjxU,Norah Jones,Christmas Vibes But Not Christmas Songs,Peace - Live In NYC,j-pop,244200,0,135.113,0,5,-13.793,False,4,0.49,0.295,0.141,0.905,0.155,0.0335,0.697
62094,7bdROC1GostP0gWqEP8P2h,Norah Jones,Christmas Dinner,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,j-pop,192420,1,93.777,0,0,-20.033,False,3,0.473,0.068,0.262,0.892,0.00216,0.0315,0.105
62095,01yZpKoKFXSzX2vQNYgvgy,Norah Jones,Alternative Christmas 2022,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,j-pop,192420,1,93.777,0,0,-20.033,False,3,0.473,0.068,0.262,0.892,0.00216,0.0315,0.105
62096,1QV4Q9NNlC09PaZrtzpSlr,Norah Jones,Weihnachten Playlist,Christmas Don't Be Late,j-pop,160293,1,66.785,0,10,-6.941,False,4,0.497,0.374,0.235,0.751,5.82E-5,0.028,0.118
62097,3qLOC0YV0fWgZ9VTlSKbmU,Norah Jones,Weihnachten Musik,Christmas Don't Be Late,j-pop,160293,1,66.785,0,10,-6.941,False,4,0.497,0.374,0.235,0.751,5.82E-5,0.028,0.118
62098,1WmrZqiaAztoRBpE2WfmYL,Norah Jones,pov: you have a holly jolly christmas,Christmas Don't Be Late,j-pop,160293,1,66.785,0,10,-6.941,False,4,0.497,0.374,0.235,0.751,5.82E-5,0.028,0.118
62099,7uki3SHvd09GpX4Fbq95Ui,Norah Jones,De ese gran pop de los 00's,Don't Know Why,j-pop,186160,1,88.467,0,5,-11.763,False,4,0.739,0.199,0.628,0.88,1.27E-5,0.028,0.0591
62100,64yajM6CxtLghmgB53VeXT,Mrs. GREEN APPLE,インフェルノ,インフェルノ,j-pop,212546,1,92.466,69,4,-1.538,False,4,0.529,0.931,0.695,0.00955,0,0.0581,0.465
62101,7p30D2KjK2XW7YUvI6nH3o,7!!,Anipps,オレンジ,j-pop,350200,1,171.637,63,7,-4.844,False,4,0.348,0.492,0.3,0.171,0,0.0324,0.116
62102,5SuOikwiRyPMVoIQDJUgSV,Gen Hoshino,Comedy,Comedy,j-pop,230666,0,87.917,73,1,-6.746,False,4,0.676,0.461,0.715,0.0322,1.01E-6,0.143,0.358
62103,5NQbUaeTEOGdD6hHcre0dZ,Fetty Wap;Remy Boyz,679 (feat. Remy Boyz),679 (feat. Remy Boyz),j-pop,196693,1,190.05,74,7,-5.738,True,4,0.618,0.717,0.603,0.00256,0,0.318,0.625
62104,364JzOajs76bJymjHm3sVY,Kenshi Yonezu,BOOTLEG,ピースサイン,j-pop,238533,0,100.003,71,10,-3.853,False,4,0.593,0.935,0.618,0.00221,0,0.0684,0.315
62105,1uveEvgKX4irLcp1BUTIFD,yama,色彩,色彩,j-pop,192175,0,117.04,71,7,-3.268,False,4,0.581,0.926,0.874,0.176,0,0.0662,0.251
62106,3YOZLPRiTuYgItSGO41gPT,BURNOUT SYNDROMES,檸檬,FLY HIGH!!,j-pop,244493,1,94.466,66,11,-1.434,False,4,0.475,0.961,0.355,0.0132,0,0.0705,0.331
62107,3OdkC5pG8vc26S26qHyBo8,Fujii Kaze,LOVE ALL SERVE ALL,まつり,j-pop,225920,1,97.025,68,1,-7.335,False,4,0.663,0.731,0.356,0.00892,0.0502,0.0338,0.293
62108,2d8JP84HNLKhmd6IYOoupQ,Fetty Wap,Fetty Wap (Deluxe),Trap Queen,j-pop,222093,1,148.075,74,7,-3.803,True,4,0.746,0.873,0.817,0.0244,0,0.128,0.354
62109,62Lv9WcrfzJqhvYDbilJy3,YOASOBI,たぶん,たぶん,j-pop,258666,1,90.008,66,5,-6.395,False,4,0.747,0.666,0.731,0.146,9.12E-4,0.0324,0.0981
62110,5RXmLhscstsdvWPN0XtUa0,Vickeblanka,Black Catcher,Black Catcher,j-pop,195000,0,100.04,68,11,-5.259,False,4,0.586,0.892,0.665,7.9E-4,4.05E-6,0.0349,0.16
62111,0zvN9oq95bIEQjvfcdeZlX,Yoshiki;HYDE,Red Swan,Red Swan,j-pop,263720,1,131.744,63,10,-4.689,False,4,0.275,0.782,0.154,0.0521,2.25E-6,0.0467,0.331
62112,7tnYsRepXLaNhqj4xtcWP2,Fujii Kaze,grace,grace,j-pop,289541,1,108.971,70,7,-8.765,False,4,0.668,0.685,0.637,0.0822,0.0257,0.0472,0.319
62113,06XQvnJb53SUYmlWIhUXUi,YOASOBI,怪物,怪物,j-pop,206000,1,169.935,71,1,-3.419,False,4,0.627,0.824,0.774,0.0699,6.57E-5,0.118,0.31
62114,5mEqD00bdFcsiVd0MfvEeF,RADWIMPS,Your Name.,Dream lantern,j-pop,131666,1,175.6,63,8,-5.751,False,3,0.206,0.871,0.125,0.0316,6.55E-5,0.419,0.0596
62115,5cRKj1kynNFqiliT2ndZ3y,Higuchi Ai,Akuma no Ko,Akuma no Ko,j-pop,227679,0,89.97,65,6,-6.273,False,4,0.561,0.686,0.22,0.267,0,0.0473,0.137
62116,398dL22bDbKbAmiOnPaq7o,YOASOBI,THE BOOK,たぶん,j-pop,256773,1,90.003,68,5,-6.702,False,4,0.748,0.661,0.743,0.157,0.00102,0.0334,0.101
62117,3lUOzabhWYyRImRszpJGOU,Vaundy,CHAINSAW BLOOD,CHAINSAW BLOOD,j-pop,200997,1,146.987,74,0,-5.229,False,4,0.528,0.855,0.549,7.38E-5,1.81E-6,0.0953,0.281
62118,02xwA3Ej9NPetftp9V7VZ3,『ユイカ』,好きだから。,好きだから。,j-pop,298663,1,164.993,65,0,-6.363,False,4,0.607,0.498,0.714,0.239,4.04E-6,0.0311,0.313
62119,3IDF7N86lrcWaJEt9C1gbS,Official HIGE DANdism,Cry Baby,Cry Baby,j-pop,240284,1,199.844,66,1,-4.605,False,4,0.318,0.902,0.437,0.0116,0,0.131,0.393
62120,2l2yRJWgMiJkfPbRNiuC25,Ado,新時代 (ウタ from ONE PIECE FILM RED),新時代 - ウタ from ONE PIECE FILM RED,j-pop,228214,1,175.003,77,7,-2.262,False,4,0.494,0.986,0.421,0.0505,4.41E-6,0.243,0.334
62121,4eChbtoFoOmWQt03aRDzaJ,Ado,UTA'S SONGS ONE PIECE FILM RED,Tot Musica,j-pop,195226,0,129.974,67,5,-3.948,False,4,0.669,0.934,0.175,0.073,0,0.0653,0.123
62122,7dEfa89dZfo6CQPdsgGCF6,RADWIMPS,Your Name.,Nandemonaiya - movie ver.,j-pop,344053,1,167.936,63,6,-6.189,False,4,0.496,0.462,0.514,0.245,0,0.0307,0.282
62123,51oc6MEsXTpnPn6GOw5VuP,Fujii Kaze,Kirari Remixes (Asia Edition),きらり,j-pop,231882,1,116.982,73,2,-6.833,False,4,0.746,0.764,0.701,0.00803,0,0.0462,0.357
62124,7qOsSOpiL3R8RKyiBtIYNQ,BUMP OF CHICKEN,SOUVENIR,SOUVENIR,j-pop,264126,1,158.056,74,2,-4.997,False,4,0.622,0.94,0.96,0.0094,6.48E-6,0.0413,0.0957
62125,4pw7EuK2WTWGHI51jCKuGJ,Higuchi Ai,Saiaku Saiai,Akuma no Ko,j-pop,229960,0,89.961,62,6,-6.402,False,4,0.567,0.663,0.187,0.223,0,0.0503,0.129
62126,38kcwx5znepLWCIBID0Bwm,THE ORAL CIGARETTES,FIXION,Kyouran Hey Kids!!,j-pop,250973,1,142.016,69,8,-1.82,False,4,0.526,0.981,0.781,0.00318,0.00161,0.111,0.187
62127,0xmWQKzc5m9rLv2ucDWxwD,FLOW,MICROCOSM,Sign,j-pop,236426,0,177.968,67,11,-2.899,False,4,0.363,0.914,0.678,0.00183,0,0.0983,0.335
62128,0OGw7V8wAI6OsZIQ12JkTP,Vickeblanka,wizard,Black Rover,j-pop,209573,1,102.073,66,11,-4.905,False,4,0.592,0.937,0.529,0.00139,1.74E-5,0.0442,0.189
62129,2DLrgv7HhJanCuD8L9uJLR,RADWIMPS,Your Name.,Zenzenzense - movie ver.,j-pop,285880,1,189.776,64,11,-3.967,False,4,0.321,0.906,0.641,4.39E-4,0,0.141,0.0862
62130,7weHG0yOwtAcZ0qBhyODLF,nobodyknows+,vulgarhythm,Hero's Come Back!!,j-pop,273493,0,104.024,62,11,-1.932,False,4,0.716,0.951,0.703,0.0212,0,0.0604,0.0394
62131,5xwwmM6GAnIBjwZ1okqzFv,Fetty Wap;Remy Boyz,Rap Party,679,j-pop,196693,1,190.046,0,7,-5.737,True,4,0.618,0.717,0.603,0.00256,0,0.318,0.625
62132,2IugoBCcRqIfBdqxwLlNrX,Fetty Wap;Remy Boyz,Gaming Songs 2022: Hard Mode,679,j-pop,196693,1,190.046,0,7,-5.737,True,4,0.618,0.717,0.603,0.00256,0,0.318,0.625
62133,3P4Lsg2MNqG8XLXZJUo4GT,Michael Bublé,Sway (Sped Up Version),Sway - Sped Up Version,j-pop,147135,1,161.768,66,2,-5.643,False,4,0.608,0.671,0.872,0.73,1.88E-6,0.0422,0.0849
62134,7nF9c1EmRF3BNAtKDCwUAK,Official HIGE DANdism,Editorial,Cry Baby,j-pop,241680,1,199.934,63,1,-4.617,False,4,0.346,0.901,0.434,0.0103,0,0.12,0.358
62135,1NwpVyPEvmmszfbEDbPo4Z,ZUTOMAYO,TOKYO - HALLOWEEN -,消えてしまいそうです,j-pop,257799,1,105.965,0,5,-2.833,False,4,0.68,0.923,0.863,0.361,1.35E-5,0.0495,0.133
62136,2y7f8qkrgIqY5KsfPNcuix,Vickeblanka,Devil,Black Catcher,j-pop,196946,0,100.026,66,11,-4.71,False,4,0.592,0.894,0.642,0.00358,5.32E-6,0.042,0.0721
62137,0uxHbPAoAGTKvFWjEC5Xf0,ZUTOMAYO,J-Pop 輕旅行,ミラーチューン,j-pop,249273,0,127.965,1,0,-2.383,False,4,0.704,0.933,0.895,0.357,0,0.0863,0.353
62138,5IO52ff5epAbottJ7hiGi2,ZUTOMAYO,J-Pop 輕旅行,袖のキルト,j-pop,255173,1,116.964,1,9,-3.045,False,4,0.749,0.813,0.658,0.265,0,0.0559,0.0729
62139,0FORkRhzAhBRlSO2Cd0coQ,ヨルシカ,J-Pop 輕旅行,左右盲,j-pop,267103,1,151.778,4,2,-7.701,False,4,0.675,0.391,0.564,0.446,0,0.0524,0.37
62140,6kkahm8WbvmDCknSprJAAt,ZUTOMAYO,J-Pop 輕旅行,あいつら全員同窓会,j-pop,255506,0,130.957,2,2,-1.991,False,4,0.723,0.926,0.912,0.436,0,0.114,0.0423
62141,42WMe5zPEsdXs5N0mpSoWk,ヨルシカ,J-Pop 輕旅行,花に亡霊,j-pop,241226,1,90.01,1,4,-6.628,False,4,0.645,0.45,0.413,0.573,0,0.0482,0.0768
62142,46GaR0tOOBLDKR0czWntJW,ヨルシカ,J-Pop 輕旅行,春泥棒,j-pop,290266,1,125.046,3,5,-6.782,False,4,0.762,0.595,0.832,0.101,4.99E-5,0.0442,0.118
62143,4Av96uADG9Xi7iJFHrbqFJ,Mrs. GREEN APPLE,J-Pop 輕旅行,lovin',j-pop,155906,0,123.572,1,11,-2.057,False,4,0.44,0.94,0.858,0.0362,0,0.0706,0.31
62144,1s7ED8hhCPClqcnHCJakAs,Mrs. GREEN APPLE,J-Pop 輕旅行,ダンスホール,j-pop,203149,1,109.976,2,7,-3.87,False,4,0.736,0.695,0.784,0.0209,0,0.0468,0.0517
62145,2r6CFJkVCM9IlclxES9tI2,Mrs. GREEN APPLE,TOKYO - HALLOWEEN -,WanteD! WanteD!,j-pop,217386,1,160.021,0,0,-2.461,False,4,0.559,0.806,0.633,0.0251,0,0.05,0.0433
62146,4G843iAtULePTse2z1epAV,Diana Krall;Clayton-Hamilton Jazz Orchestra,Christmas Songs 2022,Jingle Bells,j-pop,205586,0,101.443,3,7,-6.046,False,4,0.712,0.547,0.579,0.369,0,0.147,0.101
62147,18b3M1rEHsIHAqyrUxttnq,SEKAI NO OWARI,Alternative Christmas 2022,silent,j-pop,311146,1,87.794,0,0,-5.299,False,4,0.435,0.623,0.397,0.456,0,0.036,0.113
62148,1QVLiaLp7baR8sMIoB7RRb,Diana Krall;Bryan Adams,Coffee Break,Feels Like Home,j-pop,261506,1,93.08,0,8,-12.522,False,4,0.533,0.138,0.336,0.946,2.83E-6,0.0292,0.145
62149,5kF56H03uu8j24OFv4tsX6,Diana Krall;Clayton-Hamilton Jazz Orchestra,Best Christmas Playlist Ever 2022,Let It Snow,j-pop,241240,1,148.372,0,5,-6.8,False,4,0.513,0.486,0.562,0.345,0,0.0784,0.0855
62150,7FpABRyv5TaZz0llkhjPgc,Yoh kamiyama,色香水,色香水,j-pop,250792,1,147.974,59,7,-5.272,False,4,0.613,0.857,0.698,0.0686,7.93E-5,0.0271,0.256
62151,7AffKWcNn5Zv7QFgScW2ox,Ikimonogakari,ハジマリノウタ,ホタルノヒカリ,j-pop,244066,0,147.007,63,2,-1.896,False,4,0.566,0.92,0.562,0.0674,0,0.0638,0.314
62152,3k64vNcgYPkETG7TNgpW4o,Vaundy,裸の勇者,裸の勇者,j-pop,201973,0,163.032,68,9,-5.747,False,4,0.442,0.888,0.435,0.0127,7.27E-4,0.121,0.2
62153,7ncPjJBktLEOpstY5JOUMK,King Gnu,一途,一途,j-pop,190606,1,159.971,71,2,-4.19,False,4,0.5,0.964,0.662,0.00723,6.2E-5,0.124,0.0557
62154,3f3FDZajRpcLQGln7OZqdi,Cö Shu Nie,PURE,asphyxia,j-pop,174893,1,82.176,63,5,-3.318,False,4,0.181,0.913,0.392,0.0501,0,0.152,0.282
62155,5RhWszHMSKzb7KiXk4Ae0M,Hikaru Utada,One Last Kiss,One Last Kiss,j-pop,252026,0,111.955,65,8,-11.249,False,4,0.592,0.54,0.354,0.692,0.00187,0.0587,0.0965
62156,543jStmHR1VrSfpxmjUIn6,sumika,Chime,フィクション,j-pop,230760,1,122.992,64,2,-2.427,False,4,0.658,0.94,0.694,0.144,0,0.0339,0.101
62157,4MTgIH5OZQHAbdBWgbKSAb,Survive Said The Prophet,MUKANJYO,MUKANJYO,j-pop,192400,1,94.926,64,7,-4.082,False,4,0.468,0.961,0.31,0.00364,0,0.114,0.226
62158,28DlaPydCnrs8NxYOnUPZ8,BLUE ENCOUNT,Q.E.D,ポラリス,j-pop,224213,1,95.008,65,8,-2.561,False,4,0.534,0.941,0.573,0.00204,0.00615,0.077,0.102
